,Unnamed: 0,HR1_10SCALE,HR2_1,HR2_2,HR2_3,HR2_4,HR2_5,HR3,HR4,HR5,HR7_1,HR7_2,HR7_3,STIMULUS2,STIMULUS3,PERSONAL2,MEDIA5,MEDIA6_6,MEDIA11,DEMOGRAPHIC4,DEMOGRAPHIC13
1183,1183,2,5,5,5,5,5,4,4,4,4,4,4,B,3,3,A,1,4,MS,1
1184,1184,1,5,5,5,4,5,4,4,4,3,2,4,A,2,2,C,4,2,CA,2
1185,1185,8,4,5,4,5,5,4,4,4,3,4,4,C,2,3,A,5,4,TX,2
1186,1186,7,3,4,3,4,1,3,2,3,3,4,2,A,2,1,C,2,2,NY,1
1187,1187,1,2,3,3,3,3,0,1,1,4,3,3,C,1,3,E,4,0,NY,2
1188,1188,10,3,3,5,3,3,4,4,4,2,2,1,C,1,3,C,3,0,NY,3
1189,1189,5,3,5,4,3,4,3,2,3,3,4,3,C,2,2,D,4,3,TN,1
1190,1190,3,3,3,3,3,3,0,1,1,0,0,0,C,0,3,C,3,0,GA,0
1191,1191,1,5,4,5,4,5,4,4,4,3,3,4,C,2,3,C,4,0,NY,2
1192,1192,10,4,4,5,5,4,4,3,4,3,3,0,C,3,3,D,3,0,NC,1
1193,1193,3,2,2,4,3,4,2,2,2,1,0,2,C,1,2,C,5,0,NC,0
1194,1194,1,3,1,2,1,1,0,1,1,0,1,2,C,1,3,D,0,0,GA,0
1195,1195,1,4,4,4,3,3,3,2,3,3,3,3,C,2,3,C,3,3,NY,1
1196,1196,1,3,3,3,3,3,4,4,4,3,4,3,C,0,3,A,4,0,NY,0
1197,1197,3,4,4,5,3,4,4,3,3,2,3,3,B,2,3,C,5,0,NY,2
1198,1198,9,4,3,5,4,5,3,3,3,2,3,4,A,1,1,C,5,3,CA,2
1199,1199,2,4,3,5,4,4,3,3,4,2,3,2,A,2,2,C,3,1,FL,2
1200,1200,10,5,5,5,5,5,4,4,2,4,4,4,A,1,0,C,3,0,FL,3
1201,1201,10,4,5,4,5,5,4,4,4,0,0,3,C,0,1,E,2,0,CA,1
1202,1202,6,3,3,1,3,1,2,3,3,2,2,2,A,3,2,B,3,2,CA,1
1203,1203,4,3,4,2,1,4,4,3,3,4,4,2,B,2,2,D,2,3,AK,0
1204,1204,1,4,2,3,5,4,2,3,3,3,2,2,B,2,2,F,2,0,PA,1
1205,1205,10,4,4,5,5,4,4,3,4,3,3,3,C,2,2,A,3,0,WV,1
1206,1206,5,1,2,2,5,1,3,4,4,4,4,4,B,2,1,A,1,0,OH,0
1207,1207,1,5,5,4,4,5,4,4,4,4,4,4,B,2,3,A,1,4,DE,3
1208,1208,4,4,4,5,5,4,3,3,3,1,1,0,C,1,1,B,2,2,IL,0
1209,1209,1,5,5,5,5,5,4,4,4,4,1,1,C,1,2,D,3,4,MD,0
1210,1210,5,2,2,2,2,2,3,1,3,3,2,2,C,2,1,A,3,1,KY,1
